order_id,order_item_id,product_id,seller_id,quantity,selling_price,discount_percent,item_revenue,freight_value
ORD00525,2,PROD0057,SELL016,1,41561.59,0,41561.59,357.95
ORD00526,1,PROD0071,SELL014,1,27754.97,10,27754.97,400.33
ORD00527,1,PROD0011,SELL004,1,34901.66,10,34901.66,262.82
ORD00528,1,PROD0045,SELL002,3,13709.04,10,41127.12,188.02
ORD00529,1,PROD0095,SELL004,2,36524.78,5,73049.56,477.66
ORD00529,2,PROD0097,SELL019,2,7061.68,15,14123.36,247.85
ORD00530,1,PROD0088,SELL018,1,39655.27,0,39655.27,285.12
ORD00531,1,PROD0073,SELL021,2,40503.58,15,81007.16,238.59
ORD00532,1,PROD0079,SELL036,1,12668.18,0,12668.18,114.51
ORD00533,1,PROD0005,SELL012,2,38653.95,15,77307.9,302.55
ORD00534,1,PROD0031,SELL023,1,20024.46,5,20024.46,83.2
ORD00535,1,PROD0043,SELL024,1,10385.78,20,10385.78,322.3
ORD00535,2,PROD0053,SELL011,1,49056.71,0,49056.71,100.53
ORD00536,1,PROD0085,SELL010,1,26780.02,20,26780.02,66.87
ORD00537,1,PROD0016,SELL034,2,29872.1,10,59744.2,339.82
ORD00538,1,PROD0096,SELL008,2,39531.11,5,79062.22,480.08
ORD00539,1,PROD0017,SELL035,1,13303.94,15,13303.94,346.83
ORD00540,1,PROD0099,SELL013,2,10809.97,15,21619.94,37.29
ORD00541,1,PROD0066,SELL034,3,39299.28,15,117897.84,196.55
ORD00542,1,PROD0046,SELL029,3,35771.83,10,107315.49,378.13
ORD00543,1,PROD0001,SELL038,1,22941.01,10,22941.01,243.16
ORD00544,1,PROD0066,SELL028,1,43922.73,5,43922.73,385.93
ORD00545,1,PROD0016,SELL019,1,31531.66,5,31531.66,446.11
ORD00546,1,PROD0022,SELL002,1,11520.52,0,11520.52,448.6
ORD00547,1,PROD0059,SELL019,3,1880.95,10,5642.85,462.02
ORD00548,1,PROD0046,SELL006,2,39746.48,0,79492.96,64.94
ORD00549,1,PROD0067,SELL036,2,3550.13,15,7100.26,46.75
ORD00549,2,PROD0041,SELL001,1,33135.6,5,33135.6,439.89
ORD00549,3,PROD0025,SELL015,2,29963.01,0,59926.02,101.17
ORD00550,1,PROD0028,SELL028,1,11297.07,5,11297.07,128.02
ORD00550,2,PROD0001,SELL012,1,22941.01,10,22941.01,318.29
ORD00551,1,PROD0077,SELL023,1,18757.67,0,18757.67,132.9
ORD00552,1,PROD0041,SELL008,1,33135.6,5,33135.6,90.19
ORD00553,1,PROD0053,SELL004,1,49056.71,0,49056.71,347.24
ORD00554,1,PROD0006,SELL020,1,30349.04,0,30349.04,441.54
ORD00555,1,PROD0049,SELL022,3,27753.1,10,83259.3,289.86
ORD00555,2,PROD0012,SELL004,1,3352.65,5,3352.65,123.27
ORD00556,1,PROD0005,SELL034,1,43201.48,5,43201.48,257.9
ORD00556,2,PROD0003,SELL011,1,30846.67,0,30846.67,326.83
ORD00556,3,PROD0097,SELL016,1,7477.07,10,7477.07,412.11
ORD00557,1,PROD0096,SELL035,1,41611.69,0,41611.69,375.86
ORD00558,1,PROD0084,SELL037,1,44959.28,0,44959.28,73.74
ORD00559,1,PROD0070,SELL007,1,32837.51,5,32837.51,41.7
ORD00560,1,PROD0063,SELL038,1,13842.53,0,13842.53,319.75
ORD00561,1,PROD0020,SELL003,1,24269.93,5,24269.93,221.07
ORD00562,1,PROD0072,SELL006,3,3784.14,5,11352.42,66.43
ORD00563,1,PROD0081,SELL034,1,11946.05,10,11946.05,287.13
ORD00564,1,PROD0067,SELL014,2,3341.3,20,6682.6,204.49
ORD00565,1,PROD0061,SELL005,4,23801.64,0,95206.56,359.69
ORD00566,1,PROD0045,SELL001,3,15232.27,0,45696.81,415.75
ORD00566,2,PROD0081,SELL028,1,13273.39,0,13273.39,323.52
ORD00567,1,PROD0017,SELL034,1,14086.53,10,14086.53,185.18
ORD00568,1,PROD0019,SELL031,2,45644.29,0,91288.58,451.1
ORD00568,2,PROD0022,SELL004,1,9792.44,15,9792.44,229.94
ORD00569,1,PROD0041,SELL006,2,29647.64,15,59295.28,479.02
ORD00569,2,PROD0068,SELL018,2,13795.73,15,27591.46,293.43
ORD00570,1,PROD0099,SELL023,2,12717.61,0,25435.22,293.1
ORD00570,2,PROD0086,SELL013,1,14695.52,0,14695.52,381.39
ORD00571,1,PROD0035,SELL003,1,40760.08,10,40760.08,217.2
ORD00572,1,PROD0061,SELL035,2,23801.64,0,47603.28,43.55
ORD00573,1,PROD0070,SELL018,4,34565.8,0,138263.2,318.58
ORD00574,1,PROD0086,SELL026,1,13225.97,10,13225.97,58.9
ORD00575,1,PROD0053,SELL001,1,46603.87,5,46603.87,85.33
ORD00575,2,PROD0023,SELL030,1,38034.28,10,38034.28,296.11
ORD00576,1,PROD0082,SELL024,1,42346.29,15,42346.29,473.32
ORD00577,1,PROD0053,SELL015,2,49056.71,0,98113.42,123.64
ORD00578,1,PROD0088,SELL003,3,37672.51,5,113017.53,103.18
ORD00578,2,PROD0022,SELL037,1,10368.47,10,10368.47,193.05
ORD00579,1,PROD0066,SELL014,1,43922.73,5,43922.73,44.78
ORD00580,1,PROD0090,SELL007,1,5700.2,15,5700.2,33.71
ORD00581,1,PROD0079,SELL030,1,11401.36,10,11401.36,373.55
ORD00582,1,PROD0065,SELL027,1,48692.75,0,48692.75,301.42
ORD00582,2,PROD0014,SELL038,1,41510.88,5,41510.88,463.51
ORD00583,1,PROD0012,SELL010,2,3352.65,5,6705.3,107.71
ORD00583,2,PROD0040,SELL001,2,39621.19,0,79242.38,110.87
ORD00583,3,PROD0099,SELL020,1,12717.61,0,12717.61,125.56
ORD00584,1,PROD0061,SELL025,2,21421.48,10,42842.96,388.64
ORD00584,2,PROD0086,SELL007,1,14695.52,0,14695.52,469.57
ORD00585,1,PROD0078,SELL012,2,25261.1,5,50522.2,189.73
ORD00586,1,PROD0084,SELL012,1,44959.28,0,44959.28,211.8
ORD00587,1,PROD0088,SELL007,2,37672.51,5,75345.02,409.25
ORD00588,1,PROD0034,SELL008,1,12267.1,15,12267.1,241.63
ORD00589,1,PROD0020,SELL001,1,21715.2,15,21715.2,307.37
ORD00590,1,PROD0007,SELL039,2,5399.22,0,10798.44,188.61
ORD00591,1,PROD0005,SELL039,1,40927.72,10,40927.72,279.7
ORD00592,1,PROD0032,SELL034,1,43681.85,0,43681.85,183.5
ORD00592,2,PROD0094,SELL003,1,18740.16,20,18740.16,329.77
ORD00593,1,PROD0093,SELL006,2,6160.76,5,12321.52,84.72
ORD00593,2,PROD0084,SELL013,1,35967.42,20,35967.42,319.32
ORD00594,1,PROD0100,SELL018,1,6477.22,0,6477.22,217.38
ORD00594,2,PROD0024,SELL012,2,44213.19,0,88426.38,221.38
ORD00595,1,PROD0009,SELL040,1,44596.4,10,44596.4,418.68
ORD00596,1,PROD0096,SELL032,1,37450.52,10,37450.52,346.3
ORD00597,1,PROD0097,SELL021,1,7892.47,5,7892.47,103.27
ORD00598,1,PROD0049,SELL039,3,30836.78,0,92510.34,216.0
ORD00599,1,PROD0099,SELL024,1,11445.85,10,11445.85,352.82
ORD00600,1,PROD0023,SELL026,1,40147.29,5,40147.29,187.01
ORD00601,1,PROD0018,SELL040,1,26870.63,20,26870.63,311.8
ORD00602,1,PROD0003,SELL025,1,26219.67,15,26219.67,429.65
ORD00602,2,PROD0096,SELL011,1,37450.52,10,37450.52,142.48
ORD00602,3,PROD0077,SELL031,3,15944.02,15,47832.06,181.68
ORD00603,1,PROD0023,SELL030,1,42260.31,0,42260.31,313.88
ORD00604,1,PROD0053,SELL031,2,49056.71,0,98113.42,226.03
ORD00604,2,PROD0067,SELL017,2,3967.79,5,7935.58,366.42
ORD00605,1,PROD0093,SELL003,1,5836.51,10,5836.51,270.43
ORD00605,2,PROD0099,SELL029,1,12717.61,0,12717.61,98.61
ORD00606,1,PROD0027,SELL007,1,43638.33,10,43638.33,245.37
ORD00606,2,PROD0034,SELL032,2,12988.69,10,25977.38,190.95
ORD00607,1,PROD0048,SELL037,1,12286.42,0,12286.42,474.05
ORD00608,1,PROD0033,SELL015,1,27838.4,0,27838.4,172.39
ORD00608,2,PROD0082,SELL038,1,47328.2,5,47328.2,269.04
ORD00609,1,PROD0063,SELL011,2,13150.4,5,26300.8,257.48
ORD00610,1,PROD0026,SELL023,1,34322.41,5,34322.41,330.16
ORD00611,1,PROD0043,SELL033,1,12333.11,5,12333.11,281.33
ORD00612,1,PROD0084,SELL016,1,40463.35,10,40463.35,113.39
ORD00613,1,PROD0062,SELL007,1,13035.62,10,13035.62,179.86
ORD00613,2,PROD0060,SELL005,1,15950.89,0,15950.89,69.19
ORD00614,1,PROD0100,SELL013,1,5829.5,10,5829.5,385.11
ORD00614,2,PROD0083,SELL001,1,6033.65,5,6033.65,157.25
ORD00615,1,PROD0057,SELL008,3,35327.35,15,105982.05,259.16
ORD00616,1,PROD0057,SELL022,1,39483.51,5,39483.51,115.85
ORD00617,1,PROD0079,SELL037,2,12668.18,0,25336.36,120.19
ORD00617,2,PROD0027,SELL026,2,41213.98,15,82427.96,316.76
ORD00618,1,PROD0061,SELL010,1,21421.48,10,21421.48,419.74
ORD00618,2,PROD0039,SELL021,1,10849.76,5,10849.76,214.96
ORD00618,3,PROD0048,SELL027,1,10443.46,15,10443.46,55.99
ORD00619,1,PROD0004,SELL028,2,27827.24,0,55654.48,293.19
ORD00619,2,PROD0042,SELL013,2,20311.13,10,40622.26,236.85
ORD00620,1,PROD0078,SELL038,1,26590.63,0,26590.63,330.63
ORD00621,1,PROD0020,SELL020,1,24269.93,5,24269.93,235.98
ORD00621,2,PROD0076,SELL021,1,1675.05,10,1675.05,152.54
ORD00622,1,PROD0047,SELL022,1,23950.22,20,23950.22,151.74
ORD00623,1,PROD0068,SELL004,3,15418.76,5,46256.28,37.61
ORD00624,1,PROD0072,SELL008,1,3584.97,10,3584.97,427.76
ORD00625,1,PROD0095,SELL022,1,34602.43,10,34602.43,189.71
ORD00625,2,PROD0020,SELL034,2,22992.57,10,45985.14,475.8
ORD00626,1,PROD0099,SELL021,1,11445.85,10,11445.85,124.16
ORD00627,1,PROD0078,SELL003,2,25261.1,5,50522.2,478.69
ORD00628,1,PROD0046,SELL002,1,33784.51,15,33784.51,236.63
ORD00629,1,PROD0016,SELL006,3,31531.66,5,94594.98,301.8
ORD00630,1,PROD0033,SELL033,1,26446.48,5,26446.48,33.41
ORD00631,1,PROD0011,SELL031,1,31023.7,20,31023.7,372.93
ORD00631,2,PROD0084,SELL021,1,38215.39,15,38215.39,113.36
ORD00631,3,PROD0083,SELL001,1,6351.21,0,6351.21,356.68
ORD00631,4,PROD0050,SELL003,1,28307.1,15,28307.1,437.18
ORD00632,1,PROD0024,SELL008,2,44213.19,0,88426.38,125.92
ORD00632,2,PROD0047,SELL026,1,25447.1,15,25447.1,154.64
ORD00633,1,PROD0049,SELL039,2,30836.78,0,61673.56,77.05
ORD00634,1,PROD0078,SELL001,1,25261.1,5,25261.1,454.35
ORD00635,1,PROD0019,SELL015,2,41079.86,10,82159.72,367.12
ORD00636,1,PROD0074,SELL018,2,39120.27,0,78240.54,228.35
ORD00637,1,PROD0031,SELL011,1,21078.38,0,21078.38,255.96
ORD00638,1,PROD0084,SELL033,3,44959.28,0,134877.84,449.49
ORD00638,2,PROD0099,SELL017,1,10809.97,15,10809.97,392.84
ORD00639,1,PROD0059,SELL008,1,1880.95,10,1880.95,89.36
ORD00640,1,PROD0088,SELL015,2,39655.27,0,79310.54,379.96
ORD00641,1,PROD0068,SELL024,1,14607.24,10,14607.24,328.41
ORD00641,2,PROD0022,SELL040,1,9792.44,15,9792.44,366.56
ORD00642,1,PROD0067,SELL027,2,3967.79,5,7935.58,93.98
ORD00643,1,PROD0019,SELL031,2,41079.86,10,82159.72,409.28
ORD00644,1,PROD0018,SELL038,3,33588.29,0,100764.87,238.39
ORD00644,2,PROD0052,SELL018,2,1261.63,0,2523.26,85.13
ORD00644,3,PROD0016,SELL020,1,29872.1,10,29872.1,311.27
ORD00645,1,PROD0006,SELL017,1,28831.59,5,28831.59,304.94
ORD00645,2,PROD0049,SELL032,2,30836.78,0,61673.56,78.43
ORD00646,1,PROD0099,SELL018,2,11445.85,10,22891.7,455.22
ORD00647,1,PROD0076,SELL028,2,1861.17,0,3722.34,397.03
ORD00648,1,PROD0013,SELL037,1,11509.05,20,11509.05,142.15
ORD00649,1,PROD0052,SELL028,2,1261.63,0,2523.26,296.46
ORD00650,1,PROD0088,SELL023,1,31724.22,20,31724.22,160.02
ORD00651,1,PROD0045,SELL012,2,12947.43,15,25894.86,186.87
ORD00652,1,PROD0064,SELL012,2,37229.56,0,74459.12,432.31
ORD00653,1,PROD0083,SELL036,1,6033.65,5,6033.65,113.62
ORD00654,1,PROD0095,SELL019,1,30757.71,20,30757.71,182.2
ORD00655,1,PROD0029,SELL015,1,15767.58,15,15767.58,98.33
ORD00655,2,PROD0032,SELL019,1,43681.85,0,43681.85,317.74
ORD00656,1,PROD0050,SELL017,2,26641.98,20,53283.96,407.61
ORD00656,2,PROD0096,SELL017,1,39531.11,5,39531.11,464.99
ORD00657,1,PROD0065,SELL035,1,41388.84,15,41388.84,313.92
ORD00657,2,PROD0091,SELL023,2,18052.61,10,36105.22,290.41
ORD00657,3,PROD0061,SELL015,1,22611.56,5,22611.56,55.0
ORD00658,1,PROD0019,SELL023,1,41079.86,10,41079.86,297.78
ORD00658,2,PROD0009,SELL002,2,47073.97,5,94147.94,360.98
ORD00659,1,PROD0066,SELL027,1,43922.73,5,43922.73,350.22
ORD00660,1,PROD0077,SELL012,2,18757.67,0,37515.34,466.55
ORD00661,1,PROD0044,SELL012,1,29014.69,5,29014.69,362.41
ORD00662,1,PROD0068,SELL002,2,16230.27,0,32460.54,291.85
ORD00662,2,PROD0033,SELL024,1,27838.4,0,27838.4,493.01
ORD00663,1,PROD0028,SELL023,1,10702.49,10,10702.49,102.7
ORD00664,1,PROD0016,SELL007,1,33191.22,0,33191.22,273.69
ORD00664,2,PROD0040,SELL007,1,35659.07,10,35659.07,498.75
ORD00664,3,PROD0038,SELL022,3,16026.39,15,48079.17,287.55
ORD00665,1,PROD0052,SELL003,1,1072.39,15,1072.39,462.93
ORD00666,1,PROD0069,SELL034,1,14723.26,5,14723.26,124.44
ORD00667,1,PROD0079,SELL025,1,10134.54,20,10134.54,392.25
ORD00668,1,PROD0041,SELL004,1,34879.58,0,34879.58,172.38
ORD00669,1,PROD0090,SELL003,3,6706.12,0,20118.36,476.48
ORD00670,1,PROD0089,SELL008,3,18204.6,0,54613.8,142.98
ORD00671,1,PROD0032,SELL040,2,37129.57,15,74259.14,228.74
ORD00672,1,PROD0053,SELL025,1,41698.2,15,41698.2,413.86
ORD00673,1,PROD0021,SELL032,1,45192.14,5,45192.14,108.66
ORD00674,1,PROD0051,SELL006,1,45297.74,5,45297.74,89.74
ORD00674,2,PROD0026,SELL003,1,36128.85,0,36128.85,137.46
ORD00675,1,PROD0085,SELL013,2,30127.53,10,60255.06,50.57
ORD00675,2,PROD0065,SELL001,3,48692.75,0,146078.25,476.69
ORD00676,1,PROD0043,SELL029,1,12333.11,5,12333.11,426.41
ORD00677,1,PROD0022,SELL021,1,11520.52,0,11520.52,78.78
ORD00678,1,PROD0061,SELL037,1,23801.64,0,23801.64,319.54
ORD00679,1,PROD0020,SELL024,1,25547.3,0,25547.3,373.56
ORD00679,2,PROD0059,SELL025,4,1776.45,15,7105.8,203.0
ORD00679,3,PROD0069,SELL002,1,15498.17,0,15498.17,50.0
ORD00680,1,PROD0054,SELL030,2,37504.93,5,75009.86,212.57
ORD00681,1,PROD0080,SELL030,1,22569.7,10,22569.7,221.86
ORD00681,2,PROD0047,SELL020,1,29937.77,0,29937.77,81.07
ORD00682,1,PROD0056,SELL002,2,6542.77,5,13085.54,343.49
ORD00682,2,PROD0024,SELL018,4,39791.87,10,159167.48,391.54
ORD00682,3,PROD0057,SELL026,1,35327.35,15,35327.35,100.82
ORD00683,1,PROD0009,SELL006,1,42118.82,15,42118.82,438.65
ORD00684,1,PROD0058,SELL031,1,31678.86,0,31678.86,172.52
ORD00685,1,PROD0090,SELL018,2,5700.2,15,11400.4,488.78
ORD00686,1,PROD0047,SELL038,1,28440.88,5,28440.88,39.33
ORD00686,2,PROD0057,SELL032,3,39483.51,5,118450.53,446.23
ORD00687,1,PROD0086,SELL013,3,14695.52,0,44086.56,364.36
ORD00688,1,PROD0036,SELL034,3,47334.06,0,142002.18,179.73
ORD00689,1,PROD0011,SELL022,1,38779.62,0,38779.62,489.78
ORD00690,1,PROD0035,SELL025,1,38495.63,15,38495.63,431.2
ORD00690,2,PROD0090,SELL028,1,6706.12,0,6706.12,473.17
ORD00691,1,PROD0015,SELL002,2,6193.15,15,12386.3,80.31
ORD00692,1,PROD0010,SELL030,1,18353.92,0,18353.92,342.52
ORD00692,2,PROD0020,SELL040,1,22992.57,10,22992.57,123.78
ORD00692,3,PROD0075,SELL006,1,35083.03,10,35083.03,73.05
ORD00693,1,PROD0078,SELL019,2,25261.1,5,50522.2,434.62
ORD00693,2,PROD0091,SELL029,1,20058.46,0,20058.46,112.65
ORD00693,3,PROD0024,SELL013,1,37581.21,15,37581.21,300.45
ORD00693,4,PROD0061,SELL013,2,21421.48,10,42842.96,65.62
ORD00694,1,PROD0033,SELL023,2,26446.48,5,52892.96,337.78
ORD00695,1,PROD0011,SELL029,1,34901.66,10,34901.66,71.47
ORD00695,2,PROD0087,SELL038,2,33775.94,15,67551.88,358.1
ORD00696,1,PROD0064,SELL020,2,37229.56,0,74459.12,499.58
ORD00697,1,PROD0060,SELL029,1,14355.8,10,14355.8,211.22
ORD00698,1,PROD0023,SELL038,3,42260.31,0,126780.93,37.7
ORD00698,2,PROD0020,SELL031,1,25547.3,0,25547.3,40.19
ORD00699,1,PROD0021,SELL004,1,47570.67,0,47570.67,477.89
ORD00699,2,PROD0063,SELL031,1,13842.53,0,13842.53,273.82
ORD00699,3,PROD0086,SELL032,2,13960.74,5,27921.48,36.09
ORD00700,1,PROD0017,SELL037,3,15651.7,0,46955.1,240.13
ORD00700,2,PROD0048,SELL027,1,10443.46,15,10443.46,353.49
ORD00701,1,PROD0042,SELL015,2,20311.13,10,40622.26,412.26
ORD00701,2,PROD0081,SELL016,1,12609.72,5,12609.72,39.12
ORD00701,3,PROD0074,SELL033,2,37164.26,5,74328.52,99.73
ORD00702,1,PROD0100,SELL004,1,6477.22,0,6477.22,31.44
ORD00703,1,PROD0077,SELL039,1,16881.9,10,16881.9,375.68
ORD00704,1,PROD0019,SELL019,1,41079.86,10,41079.86,388.32
ORD00705,1,PROD0036,SELL030,1,42600.65,10,42600.65,243.07
ORD00706,1,PROD0004,SELL028,1,26435.88,5,26435.88,183.51
ORD00707,1,PROD0009,SELL009,1,47073.97,5,47073.97,471.86
ORD00708,1,PROD0068,SELL027,1,15418.76,5,15418.76,102.84
ORD00709,1,PROD0088,SELL036,1,35689.74,10,35689.74,357.73
ORD00710,1,PROD0098,SELL019,1,42648.56,10,42648.56,357.65
ORD00711,1,PROD0022,SELL026,1,10944.49,5,10944.49,460.14
ORD00712,1,PROD0051,SELL019,1,45297.74,5,45297.74,484.84
ORD00712,2,PROD0016,SELL033,2,33191.22,0,66382.44,82.97
ORD00713,1,PROD0039,SELL030,1,10278.72,10,10278.72,296.42
ORD00713,2,PROD0047,SELL017,1,29937.77,0,29937.77,35.81
ORD00714,1,PROD0022,SELL032,1,10944.49,5,10944.49,403.65
ORD00715,1,PROD0036,SELL020,1,42600.65,10,42600.65,481.77
ORD00715,2,PROD0001,SELL007,1,25490.01,0,25490.01,119.67
ORD00716,1,PROD0019,SELL017,1,38797.65,15,38797.65,492.14
ORD00717,1,PROD0089,SELL018,1,16384.14,10,16384.14,255.47
ORD00717,2,PROD0072,SELL010,1,3784.14,5,3784.14,207.39
ORD00718,1,PROD0093,SELL013,2,6485.01,0,12970.02,157.82
ORD00718,2,PROD0062,SELL013,1,13759.82,5,13759.82,30.92
ORD00719,1,PROD0047,SELL006,1,28440.88,5,28440.88,252.06
ORD00720,1,PROD0060,SELL023,2,15950.89,0,31901.78,346.15
ORD00721,1,PROD0097,SELL035,2,8307.86,0,16615.72,50.1
ORD00722,1,PROD0018,SELL026,1,31908.88,5,31908.88,82.58
ORD00722,2,PROD0027,SELL033,1,46062.68,5,46062.68,300.47
ORD00723,1,PROD0067,SELL015,1,3758.96,10,3758.96,353.27
ORD00723,2,PROD0085,SELL007,1,30127.53,10,30127.53,103.18
ORD00723,3,PROD0051,SELL013,2,40529.56,15,81059.12,485.56
ORD00724,1,PROD0004,SELL002,1,27827.24,0,27827.24,419.0
ORD00724,2,PROD0003,SELL005,1,29304.34,5,29304.34,85.91
ORD00725,1,PROD0079,SELL038,1,12034.77,5,12034.77,44.81
ORD00726,1,PROD0063,SELL003,3,12458.28,10,37374.84,70.81
ORD00726,2,PROD0004,SELL017,1,27827.24,0,27827.24,370.41
ORD00726,3,PROD0049,SELL007,1,27753.1,10,27753.1,143.45
ORD00727,1,PROD0004,SELL033,1,26435.88,5,26435.88,247.69
ORD00728,1,PROD0021,SELL003,1,47570.67,0,47570.67,81.55
ORD00729,1,PROD0023,SELL025,1,42260.31,0,42260.31,189.83
ORD00730,1,PROD0078,SELL037,1,25261.1,5,25261.1,403.34
ORD00731,1,PROD0009,SELL006,1,42118.82,15,42118.82,198.09
ORD00732,1,PROD0070,SELL024,1,32837.51,5,32837.51,486.31
ORD00733,1,PROD0066,SELL001,1,41611.0,10,41611.0,305.22
ORD00734,1,PROD0062,SELL014,1,13759.82,5,13759.82,327.7
ORD00735,1,PROD0010,SELL037,1,16518.53,10,16518.53,224.35
ORD00736,1,PROD0025,SELL024,1,26966.71,10,26966.71,437.46
ORD00737,1,PROD0056,SELL002,1,6542.77,5,6542.77,361.1
ORD00737,2,PROD0077,SELL010,2,18757.67,0,37515.34,160.37
ORD00738,1,PROD0050,SELL038,2,28307.1,15,56614.2,314.45
ORD00739,1,PROD0035,SELL019,1,45288.98,0,45288.98,465.61
ORD00740,1,PROD0025,SELL040,2,29963.01,0,59926.02,391.86
ORD00741,1,PROD0038,SELL016,1,16969.12,10,16969.12,420.28
ORD00741,2,PROD0082,SELL012,2,42346.29,15,84692.58,206.25
ORD00742,1,PROD0071,SELL026,1,30838.86,0,30838.86,469.04
ORD00743,1,PROD0063,SELL039,1,13150.4,5,13150.4,177.18
ORD00744,1,PROD0096,SELL028,1,35369.94,15,35369.94,296.29
ORD00745,1,PROD0071,SELL023,2,30838.86,0,61677.72,290.24
ORD00746,1,PROD0035,SELL032,1,45288.98,0,45288.98,221.01
ORD00747,1,PROD0050,SELL029,1,33302.47,0,33302.47,68.54
ORD00748,1,PROD0068,SELL022,1,15418.76,5,15418.76,319.35
ORD00749,1,PROD0038,SELL015,1,16026.39,15,16026.39,481.51
ORD00750,1,PROD0058,SELL028,1,31678.86,0,31678.86,137.42
ORD00751,1,PROD0026,SELL003,3,34322.41,5,102967.23,387.53
ORD00752,1,PROD0020,SELL019,1,24269.93,5,24269.93,439.37
ORD00753,1,PROD0095,SELL036,1,36524.78,5,36524.78,108.93
ORD00753,2,PROD0023,SELL002,2,42260.31,0,84520.62,364.89
ORD00753,3,PROD0037,SELL005,2,46540.98,0,93081.96,398.08
ORD00754,1,PROD0042,SELL018,1,22567.92,0,22567.92,267.12
ORD00754,2,PROD0022,SELL004,1,11520.52,0,11520.52,250.46
ORD00755,1,PROD0082,SELL039,2,49819.16,0,99638.32,207.39
ORD00756,1,PROD0046,SELL026,2,37759.16,5,75518.32,221.61
ORD00756,2,PROD0078,SELL033,2,26590.63,0,53181.26,47.12
ORD00756,3,PROD0074,SELL005,1,37164.26,5,37164.26,170.27
ORD00757,1,PROD0019,SELL029,2,41079.86,10,82159.72,382.14
ORD00758,1,PROD0060,SELL027,3,15950.89,0,47852.67,98.4
ORD00758,2,PROD0017,SELL007,1,15651.7,0,15651.7,248.59
ORD00759,1,PROD0046,SELL022,1,33784.51,15,33784.51,107.99
ORD00760,1,PROD0079,SELL030,1,12668.18,0,12668.18,202.94
ORD00761,1,PROD0020,SELL025,1,22992.57,10,22992.57,373.78
ORD00762,1,PROD0018,SELL013,1,33588.29,0,33588.29,405.75
ORD00763,1,PROD0060,SELL011,3,15153.35,5,45460.05,67.59
ORD00764,1,PROD0081,SELL021,1,11946.05,10,11946.05,422.62
ORD00764,2,PROD0086,SELL038,1,14695.52,0,14695.52,309.11
ORD00765,1,PROD0076,SELL020,2,1861.17,0,3722.34,417.31
ORD00766,1,PROD0053,SELL026,1,49056.71,0,49056.71,68.13
ORD00767,1,PROD0043,SELL020,1,11034.89,15,11034.89,261.17
ORD00767,2,PROD0048,SELL026,1,11672.1,5,11672.1,429.24
ORD00767,3,PROD0016,SELL019,1,28212.54,15,28212.54,187.97
ORD00768,1,PROD0090,SELL010,4,6706.12,0,26824.48,113.46
ORD00769,1,PROD0022,SELL020,1,11520.52,0,11520.52,303.95
ORD00770,1,PROD0079,SELL019,1,12034.77,5,12034.77,430.63
ORD00771,1,PROD0086,SELL031,2,13960.74,5,27921.48,269.17
ORD00771,2,PROD0021,SELL019,2,40435.07,15,80870.14,226.45
ORD00772,1,PROD0008,SELL038,2,25351.31,0,50702.62,499.17
ORD00773,1,PROD0083,SELL036,2,6351.21,0,12702.42,363.28
ORD00774,1,PROD0064,SELL030,2,35368.08,5,70736.16,363.3
ORD00775,1,PROD0012,SELL032,2,3529.11,0,7058.22,49.75
ORD00776,1,PROD0079,SELL024,1,12668.18,0,12668.18,392.64
ORD00777,1,PROD0056,SELL003,1,6198.42,10,6198.42,287.15
ORD00778,1,PROD0054,SELL030,3,35530.98,10,106592.94,138.54
ORD00779,1,PROD0006,SELL015,3,28831.59,5,86494.77,216.58
ORD00780,1,PROD0099,SELL020,2,11445.85,10,22891.7,263.42
ORD00780,2,PROD0082,SELL038,1,44837.24,10,44837.24,165.15
ORD00781,1,PROD0032,SELL031,1,43681.85,0,43681.85,382.22
ORD00782,1,PROD0070,SELL036,1,34565.8,0,34565.8,103.12
ORD00783,1,PROD0099,SELL035,1,12717.61,0,12717.61,343.96
ORD00784,1,PROD0099,SELL011,1,12717.61,0,12717.61,413.15
ORD00784,2,PROD0012,SELL035,1,2823.29,20,2823.29,385.94
ORD00784,3,PROD0009,SELL023,1,42118.82,15,42118.82,402.55
ORD00785,1,PROD0009,SELL015,2,42118.82,15,84237.64,396.96
ORD00785,2,PROD0096,SELL036,2,39531.11,5,79062.22,331.99
ORD00786,1,PROD0001,SELL021,2,25490.01,0,50980.02,426.22
ORD00787,1,PROD0005,SELL021,1,43201.48,5,43201.48,230.05
ORD00788,1,PROD0047,SELL020,2,28440.88,5,56881.76,42.29
ORD00788,2,PROD0010,SELL019,1,16518.53,10,16518.53,438.67
ORD00788,3,PROD0064,SELL034,1,31645.13,15,31645.13,200.39
ORD00789,1,PROD0098,SELL036,2,40279.2,15,80558.4,67.44
ORD00790,1,PROD0040,SELL022,1,39621.19,0,39621.19,62.31
ORD00790,2,PROD0054,SELL038,1,33557.04,15,33557.04,49.99
ORD00790,3,PROD0012,SELL024,1,3529.11,0,3529.11,104.64
ORD00791,1,PROD0081,SELL031,1,11946.05,10,11946.05,109.6
ORD00791,2,PROD0003,SELL033,1,29304.34,5,29304.34,350.26
ORD00792,1,PROD0068,SELL019,1,15418.76,5,15418.76,307.66
ORD00793,1,PROD0096,SELL017,2,39531.11,5,79062.22,412.79
ORD00794,1,PROD0088,SELL009,3,39655.27,0,118965.81,82.93
ORD00794,2,PROD0051,SELL001,2,42913.65,10,85827.3,420.09
ORD00795,1,PROD0088,SELL018,1,39655.27,0,39655.27,328.47
