order_id,order_date,order_status,customer_id,gender,city,state,product_id,product_name,category,subcategory,quantity,selling_price,discount_percent,revenue,profit,freight_value,seller_id,seller_status_ref,seller_rating,delivery_days
ORD01213,2025-06-17 06:00:00,Delivered,CUST0049,Female,Hyderabad,Telangana,PROD0020,Education Product 20,Books,Education,1,25547.3,0,25547.3,11370.53,451.5,SELL009,SELL009,4.2,4
ORD01214,2025-03-17 19:00:00,Delivered,CUST0205,Male,Vadodara,Gujarat,PROD0084,Skincare Product 84,Beauty,Skincare,2,38215.39,15,76430.78,16169.16,373.61,SELL015,SELL015,3.9,9
ORD01215,2025-10-22 15:00:00,Delivered,CUST0265,Female,Ahmedabad,Gujarat,PROD0005,Accessories Product 5,Electronics,Accessories,1,43201.48,5,43201.48,11171.12,183.8,SELL038,SELL038,4.3,6
ORD01216,2025-01-06 10:00:00,Delivered,CUST0152,Male,Mumbai,Maharashtra,PROD0030,Haircare Product 30,Beauty,Haircare,2,38529.57,0,77059.14,18486.98,468.27,SELL022,SELL022,3.5,8
ORD01217,2025-10-14 19:00:00,Delivered,CUST0134,Female,Tirupati,Andhra Pradesh,PROD0100,Outdoor Product 100,Sports,Outdoor,1,6477.22,0,6477.22,2385.15,32.03,SELL024,SELL024,4.4,5
ORD01217,2025-10-14 19:00:00,Delivered,CUST0134,Female,Tirupati,Andhra Pradesh,PROD0070,Skincare Product 70,Beauty,Skincare,2,34565.8,0,69131.6,24547.4,469.56,SELL031,SELL031,3.6,7
ORD01217,2025-10-14 19:00:00,Delivered,CUST0134,Female,Tirupati,Andhra Pradesh,PROD0005,Accessories Product 5,Electronics,Accessories,1,43201.48,5,43201.48,11171.12,470.13,SELL029,SELL029,3.6,4
ORD01218,2025-06-08 07:00:00,Shipped,CUST0004,Male,Nizamabad,Telangana,PROD0041,Accessories Product 41,Fashion,Accessories,2,33135.6,5,66271.2,25289.5,320.78,SELL005,SELL005,3.8,
ORD01218,2025-06-08 07:00:00,Shipped,CUST0004,Male,Nizamabad,Telangana,PROD0029,Skincare Product 29,Beauty,Skincare,1,18550.09,0,18550.09,3603.82,260.39,SELL026,SELL026,4.3,
ORD01219,2025-04-26 13:00:00,Delivered,CUST0032,Female,Vijayawada,Andhra Pradesh,PROD0019,Technology Product 19,Books,Technology,2,43362.08,5,86724.16,34212.02,369.45,SELL040,SELL040,4.9,5
ORD01219,2025-04-26 13:00:00,Delivered,CUST0032,Female,Vijayawada,Andhra Pradesh,PROD0089,Skincare Product 89,Beauty,Skincare,1,17294.37,5,17294.37,4468.96,128.68,SELL038,SELL038,4.3,7
ORD01219,2025-04-26 13:00:00,Delivered,CUST0032,Female,Vijayawada,Andhra Pradesh,PROD0043,Smartphones Product 43,Electronics,Smartphones,1,11684.0,10,11684.0,1617.07,410.87,SELL003,SELL003,4.7,8
ORD01220,2025-11-08 00:00:00,Shipped,CUST0282,Male,Mumbai,Maharashtra,PROD0069,Education Product 69,Books,Education,2,15498.17,0,30996.34,8905.0,60.87,SELL009,SELL009,4.2,
ORD01220,2025-11-08 00:00:00,Shipped,CUST0282,Male,Mumbai,Maharashtra,PROD0054,Audio Product 54,Electronics,Audio,2,37504.93,5,75009.86,24232.4,181.04,SELL001,SELL001,4.5,
ORD01221,2025-07-02 02:00:00,Delivered,CUST0286,Female,Madurai,Tamil Nadu,PROD0076,Makeup Product 76,Beauty,Makeup,1,1768.11,5,1768.11,667.36,486.65,SELL006,SELL006,4.5,3
ORD01221,2025-07-02 02:00:00,Delivered,CUST0286,Female,Madurai,Tamil Nadu,PROD0045,Women Product 45,Fashion,Women,1,15232.27,0,15232.27,6658.14,403.55,SELL003,SELL003,4.7,3
ORD01222,2025-06-14 14:00:00,Delivered,CUST0049,Female,Hyderabad,Telangana,PROD0032,Furniture Product 32,Home & Kitchen,Furniture,2,37129.57,15,74259.14,24978.28,52.04,SELL039,SELL039,4.8,10
ORD01223,2025-01-07 22:00:00,Delivered,CUST0126,Male,Visakhapatnam,Andhra Pradesh,PROD0003,Smartphones Product 3,Electronics,Smartphones,1,27762.0,10,27762.0,6573.17,286.59,SELL016,SELL016,4.2,10
ORD01224,2025-12-15 06:00:00,Delivered,CUST0013,Male,New Delhi,Delhi,PROD0094,Accessories Product 94,Electronics,Accessories,1,19911.42,15,19911.42,3755.36,290.7,SELL033,SELL033,5.0,4
ORD01224,2025-12-15 06:00:00,Delivered,CUST0013,Male,New Delhi,Delhi,PROD0006,Appliances Product 6,Home & Kitchen,Appliances,1,27314.14,10,27314.14,6513.84,39.89,SELL018,SELL018,4.1,2
ORD01224,2025-12-15 06:00:00,Delivered,CUST0013,Male,New Delhi,Delhi,PROD0031,Sportswear Product 31,Sports,Sportswear,1,21078.38,0,21078.38,8562.97,214.12,SELL029,SELL029,3.6,5
ORD01225,2025-12-21 13:00:00,Delivered,CUST0145,Female,Nagpur,Maharashtra,PROD0093,Fitness Product 93,Sports,Fitness,1,6485.01,0,6485.01,2363.15,119.24,SELL027,SELL027,3.7,10
ORD01226,2025-01-28 13:00:00,Delivered,CUST0260,Female,Tirupati,Andhra Pradesh,PROD0006,Appliances Product 6,Home & Kitchen,Appliances,1,24279.23,20,24279.23,3478.93,366.35,SELL039,SELL039,4.8,2
ORD01227,2025-02-10 02:00:00,Delivered,CUST0114,Male,Mangaluru,Karnataka,PROD0013,Education Product 13,Books,Education,1,14386.31,0,14386.31,3662.64,189.1,SELL007,SELL007,4.3,8
ORD01228,2025-02-27 19:00:00,Delivered,CUST0062,Female,Thrissur,Kerala,PROD0087,Furniture Product 87,Home & Kitchen,Furniture,1,39736.4,0,39736.4,12423.03,455.34,SELL010,SELL010,4.2,7
ORD01228,2025-02-27 19:00:00,Delivered,CUST0062,Female,Thrissur,Kerala,PROD0021,Women Product 21,Fashion,Women,1,38056.54,20,38056.54,7503.43,200.78,SELL001,SELL001,4.5,10
ORD01229,2025-12-14 21:00:00,Shipped,CUST0273,Female,Mysuru,Karnataka,PROD0097,Women Product 97,Fashion,Women,1,7477.07,10,7477.07,811.02,416.75,SELL005,SELL005,3.8,
ORD01230,2025-05-20 13:00:00,Processing,CUST0296,Male,Chennai,Tamil Nadu,PROD0053,Accessories Product 53,Electronics,Accessories,1,44151.04,10,44151.04,13810.17,300.82,SELL012,SELL012,4.8,
ORD01231,2025-02-07 23:00:00,Delivered,CUST0197,Male,Kochi,Kerala,PROD0058,Education Product 58,Books,Education,3,30094.92,5,90284.76,17191.71,52.76,SELL014,SELL014,4.3,8
ORD01231,2025-02-07 23:00:00,Delivered,CUST0197,Male,Kochi,Kerala,PROD0001,Audio Product 1,Electronics,Audio,1,25490.01,0,25490.01,9334.18,216.03,SELL004,SELL004,3.6,4
ORD01232,2025-11-28 20:00:00,Delivered,CUST0045,Male,Vijayawada,Andhra Pradesh,PROD0002,Skincare Product 2,Beauty,Skincare,1,2926.27,5,2926.27,540.41,494.57,SELL014,SELL014,4.3,3
ORD01233,2025-03-15 11:00:00,Delivered,CUST0015,Male,Mysuru,Karnataka,PROD0099,Men Product 99,Fashion,Men,1,11445.85,10,11445.85,2270.53,202.33,SELL024,SELL024,4.4,10
ORD01233,2025-03-15 11:00:00,Delivered,CUST0015,Male,Mysuru,Karnataka,PROD0059,Accessories Product 59,Electronics,Accessories,1,1776.45,15,1776.45,513.23,485.51,SELL008,SELL008,3.9,7
ORD01234,2025-08-26 11:00:00,Processing,CUST0069,Male,Mysuru,Karnataka,PROD0033,Haircare Product 33,Beauty,Haircare,4,26446.48,5,105785.92,41457.04,94.42,SELL018,SELL018,4.1,
ORD01235,2025-12-22 09:00:00,Processing,CUST0145,Female,Nagpur,Maharashtra,PROD0081,Fitness Product 81,Sports,Fitness,1,12609.72,5,12609.72,4376.53,212.97,SELL036,SELL036,4.3,
ORD01236,2025-07-23 12:00:00,Delivered,CUST0170,Female,Kochi,Kerala,PROD0016,Technology Product 16,Books,Technology,1,33191.22,0,33191.22,13780.43,358.72,SELL032,SELL032,3.9,5
ORD01237,2025-03-13 09:00:00,Delivered,CUST0216,Female,Visakhapatnam,Andhra Pradesh,PROD0082,Skincare Product 82,Beauty,Skincare,2,42346.29,15,84692.58,22208.82,220.87,SELL010,SELL010,4.2,3
ORD01238,2025-07-06 00:00:00,Delivered,CUST0259,Female,Kozhikode,Kerala,PROD0030,Haircare Product 30,Beauty,Haircare,1,32750.13,15,32750.13,3464.05,178.54,SELL006,SELL006,4.5,3
ORD01239,2025-04-02 08:00:00,Delivered,CUST0067,Female,Nizamabad,Telangana,PROD0073,Women Product 73,Fashion,Women,1,45268.71,5,45268.71,17223.53,154.18,SELL017,SELL017,3.6,3
ORD01240,2025-10-26 01:00:00,Delivered,CUST0240,Male,New Delhi,Delhi,PROD0098,Appliances Product 98,Home & Kitchen,Appliances,1,45017.93,5,45017.93,12315.85,234.32,SELL034,SELL034,4.7,4
ORD01240,2025-10-26 01:00:00,Delivered,CUST0240,Male,New Delhi,Delhi,PROD0083,Skincare Product 83,Beauty,Skincare,2,6033.65,5,12067.3,2156.08,130.96,SELL020,SELL020,4.6,10
ORD01241,2025-05-01 06:00:00,Processing,CUST0284,Male,Pune,Maharashtra,PROD0072,Fiction Product 72,Books,Fiction,1,3186.64,20,3186.64,310.19,205.9,SELL030,SELL030,4.3,
ORD01242,2025-12-22 15:00:00,Shipped,CUST0125,Male,New Delhi,Delhi,PROD0001,Audio Product 1,Electronics,Audio,1,25490.01,0,25490.01,9334.18,313.63,SELL007,SELL007,4.3,
ORD01243,2025-04-19 21:00:00,Delivered,CUST0246,Male,Chennai,Tamil Nadu,PROD0006,Appliances Product 6,Home & Kitchen,Appliances,2,25796.68,15,51593.36,9992.76,181.42,SELL012,SELL012,4.8,3
ORD01244,2025-07-12 19:00:00,Shipped,CUST0236,Other,Warangal,Telangana,PROD0031,Sportswear Product 31,Sports,Sportswear,3,21078.38,0,63235.14,25688.91,368.84,SELL040,SELL040,4.9,
ORD01245,2025-01-12 18:00:00,Delivered,CUST0094,Male,Nagpur,Maharashtra,PROD0025,Women Product 25,Fashion,Women,2,29963.01,0,59926.02,24470.9,161.08,SELL015,SELL015,3.9,9
ORD01246,2025-12-04 02:00:00,Delivered,CUST0254,Female,Pune,Maharashtra,PROD0087,Furniture Product 87,Home & Kitchen,Furniture,1,39736.4,0,39736.4,12423.03,69.53,SELL031,SELL031,3.6,9
ORD01247,2025-08-15 10:00:00,Delivered,CUST0030,Male,Nizamabad,Telangana,PROD0029,Skincare Product 29,Beauty,Skincare,1,16695.08,10,16695.08,1748.81,214.87,SELL008,SELL008,3.9,2
ORD01248,2025-11-17 23:00:00,Shipped,CUST0222,Female,New Delhi,Delhi,PROD0028,Education Product 28,Books,Education,3,11297.07,5,33891.21,11966.25,371.21,SELL014,SELL014,4.3,
ORD01249,2025-01-15 14:00:00,Delivered,CUST0245,Female,Chennai,Tamil Nadu,PROD0005,Accessories Product 5,Electronics,Accessories,1,45475.24,0,45475.24,13444.88,266.61,SELL022,SELL022,3.5,5
ORD01250,2025-12-29 09:00:00,Delivered,CUST0243,Male,Tirupati,Andhra Pradesh,PROD0083,Skincare Product 83,Beauty,Skincare,1,5716.09,10,5716.09,760.48,267.98,SELL028,SELL028,4.0,8
ORD01251,2025-03-23 00:00:00,Shipped,CUST0221,Female,Thrissur,Kerala,PROD0085,Audio Product 85,Electronics,Audio,2,30127.53,10,60255.06,10606.5,474.56,SELL026,SELL026,4.3,
ORD01251,2025-03-23 00:00:00,Shipped,CUST0221,Female,Thrissur,Kerala,PROD0046,Makeup Product 46,Beauty,Makeup,1,37759.16,5,37759.16,10993.06,178.08,SELL005,SELL005,3.8,
ORD01252,2025-12-14 15:00:00,Delivered,CUST0293,Female,Visakhapatnam,Andhra Pradesh,PROD0077,Haircare Product 77,Beauty,Haircare,1,16881.9,10,16881.9,2700.49,230.81,SELL017,SELL017,3.6,8
ORD01252,2025-12-14 15:00:00,Delivered,CUST0293,Female,Visakhapatnam,Andhra Pradesh,PROD0010,Fitness Product 10,Sports,Fitness,2,15600.83,15,31201.66,1914.56,412.52,SELL038,SELL038,4.3,8
ORD01253,2025-08-02 13:00:00,Delivered,CUST0074,Male,Vadodara,Gujarat,PROD0033,Haircare Product 33,Beauty,Haircare,1,25054.56,10,25054.56,8972.34,305.29,SELL009,SELL009,4.2,8
ORD01253,2025-08-02 13:00:00,Delivered,CUST0074,Male,Vadodara,Gujarat,PROD0049,Skincare Product 49,Beauty,Skincare,2,30836.78,0,61673.56,23747.26,437.5,SELL035,SELL035,4.6,5
ORD01253,2025-08-02 13:00:00,Delivered,CUST0074,Male,Vadodara,Gujarat,PROD0013,Education Product 13,Books,Education,1,14386.31,0,14386.31,3662.64,468.41,SELL007,SELL007,4.3,8
ORD01254,2025-08-12 23:00:00,Delivered,CUST0231,Male,Visakhapatnam,Andhra Pradesh,PROD0076,Makeup Product 76,Beauty,Makeup,3,1861.17,0,5583.51,2281.26,418.55,SELL020,SELL020,4.6,6
ORD01254,2025-08-12 23:00:00,Delivered,CUST0231,Male,Visakhapatnam,Andhra Pradesh,PROD0068,Appliances Product 68,Home & Kitchen,Appliances,1,14607.24,10,14607.24,5329.72,380.87,SELL011,SELL011,3.8,9
ORD01254,2025-08-12 23:00:00,Delivered,CUST0231,Male,Visakhapatnam,Andhra Pradesh,PROD0091,Audio Product 91,Electronics,Audio,1,19055.54,5,19055.54,4140.63,265.56,SELL032,SELL032,3.9,4
ORD01255,2025-08-19 16:00:00,Delivered,CUST0105,Female,Hyderabad,Telangana,PROD0038,Makeup Product 38,Beauty,Makeup,1,18854.58,0,18854.58,6518.69,357.84,SELL005,SELL005,3.8,10
ORD01256,2025-07-25 09:00:00,Delivered,CUST0190,Female,Mysuru,Karnataka,PROD0035,Accessories Product 35,Fashion,Accessories,1,40760.08,10,40760.08,14049.36,323.06,SELL021,SELL021,4.2,3
ORD01256,2025-07-25 09:00:00,Delivered,CUST0190,Female,Mysuru,Karnataka,PROD0051,Men Product 51,Fashion,Men,2,45297.74,5,90595.48,24136.34,445.29,SELL037,SELL037,3.6,5
ORD01256,2025-07-25 09:00:00,Delivered,CUST0190,Female,Mysuru,Karnataka,PROD0004,Makeup Product 4,Beauty,Makeup,1,27827.24,0,27827.24,6573.05,321.82,SELL035,SELL035,4.6,4
ORD01257,2025-10-06 01:00:00,Delivered,CUST0026,Male,New Delhi,Delhi,PROD0001,Audio Product 1,Electronics,Audio,1,24215.51,5,24215.51,8059.68,179.77,SELL007,SELL007,4.3,8
ORD01258,2025-12-07 16:00:00,Cancelled,CUST0256,Female,Kochi,Kerala,PROD0064,Haircare Product 64,Beauty,Haircare,1,29783.65,20,29783.65,314.51,149.74,SELL023,SELL023,4.2,
ORD01259,2025-06-22 16:00:00,Shipped,CUST0229,Female,Madurai,Tamil Nadu,PROD0088,Laptops Product 88,Electronics,Laptops,1,37672.51,5,37672.51,13327.4,195.86,SELL004,SELL004,3.6,
ORD01260,2025-02-05 16:00:00,Delivered,CUST0134,Female,Tirupati,Andhra Pradesh,PROD0026,Furniture Product 26,Home & Kitchen,Furniture,1,30709.52,15,30709.52,10412.44,499.11,SELL013,SELL013,5.0,7
ORD01261,2025-08-29 01:00:00,Delivered,CUST0163,Male,Vijayawada,Andhra Pradesh,PROD0006,Appliances Product 6,Home & Kitchen,Appliances,1,25796.68,15,25796.68,4996.38,102.32,SELL040,SELL040,4.9,10
ORD01262,2025-01-25 17:00:00,Delivered,CUST0171,Male,Coimbatore,Tamil Nadu,PROD0036,Skincare Product 36,Beauty,Skincare,1,42600.65,10,42600.65,13729.23,35.69,SELL005,SELL005,3.8,6
ORD01263,2025-10-22 15:00:00,Delivered,CUST0249,Female,Warangal,Telangana,PROD0015,Sportswear Product 15,Sports,Sportswear,1,6557.45,10,6557.45,1861.94,277.51,SELL014,SELL014,4.3,7
ORD01264,2025-04-15 11:00:00,Delivered,CUST0238,Female,Vadodara,Gujarat,PROD0066,Haircare Product 66,Beauty,Haircare,1,43922.73,5,43922.73,12011.51,330.4,SELL001,SELL001,4.5,2
ORD01265,2025-11-18 17:00:00,Delivered,CUST0300,Male,Kozhikode,Kerala,PROD0079,Education Product 79,Books,Education,1,11401.36,10,11401.36,4045.82,410.11,SELL017,SELL017,3.6,5
ORD01266,2025-06-20 16:00:00,Delivered,CUST0072,Male,Surat,Gujarat,PROD0040,Audio Product 40,Electronics,Audio,1,39621.19,0,39621.19,16357.53,379.73,SELL010,SELL010,4.2,5
ORD01267,2025-11-09 11:00:00,Cancelled,CUST0186,Male,Hyderabad,Telangana,PROD0055,Technology Product 55,Books,Technology,4,28355.2,10,113420.8,17856.8,369.17,SELL018,SELL018,4.1,
ORD01268,2025-11-25 16:00:00,Processing,CUST0164,Male,Madurai,Tamil Nadu,PROD0074,Sportswear Product 74,Sports,Sportswear,1,35208.24,10,35208.24,13324.53,133.3,SELL027,SELL027,3.7,
ORD01269,2025-07-12 22:00:00,Delivered,CUST0281,Male,New Delhi,Delhi,PROD0038,Makeup Product 38,Beauty,Makeup,1,15083.66,20,15083.66,2747.77,120.46,SELL014,SELL014,4.3,9
ORD01269,2025-07-12 22:00:00,Delivered,CUST0281,Male,New Delhi,Delhi,PROD0067,Accessories Product 67,Electronics,Accessories,1,4176.62,0,4176.62,1200.1,307.47,SELL001,SELL001,4.5,2
ORD01270,2025-09-29 02:00:00,Delivered,CUST0048,Male,Kozhikode,Kerala,PROD0049,Skincare Product 49,Beauty,Skincare,2,29294.94,5,58589.88,20663.58,224.73,SELL024,SELL024,4.4,4
ORD01271,2025-03-20 07:00:00,Delivered,CUST0216,Female,Visakhapatnam,Andhra Pradesh,PROD0058,Education Product 58,Books,Education,1,30094.92,5,30094.92,5730.57,490.93,SELL040,SELL040,4.9,6
ORD01272,2025-01-19 22:00:00,Shipped,CUST0029,Male,Chennai,Tamil Nadu,PROD0092,Makeup Product 92,Beauty,Makeup,1,17584.0,15,17584.0,3919.22,161.87,SELL029,SELL029,3.6,
ORD01272,2025-01-19 22:00:00,Shipped,CUST0029,Male,Chennai,Tamil Nadu,PROD0070,Skincare Product 70,Beauty,Skincare,4,32837.51,5,131350.04,42181.64,360.54,SELL030,SELL030,4.3,
ORD01273,2025-09-12 10:00:00,Delivered,CUST0216,Female,Visakhapatnam,Andhra Pradesh,PROD0070,Skincare Product 70,Beauty,Skincare,2,31109.22,10,62218.44,17634.24,247.5,SELL003,SELL003,4.7,2
ORD01273,2025-09-12 10:00:00,Delivered,CUST0216,Female,Visakhapatnam,Andhra Pradesh,PROD0080,Fiction Product 80,Books,Fiction,1,25077.44,0,25077.44,8664.59,262.23,SELL005,SELL005,3.8,5
ORD01274,2025-07-27 17:00:00,Delivered,CUST0086,Female,Hyderabad,Telangana,PROD0068,Appliances Product 68,Home & Kitchen,Appliances,2,12984.22,20,25968.44,7413.4,352.07,SELL002,SELL002,4.5,9
ORD01275,2025-02-28 20:00:00,Shipped,CUST0093,Male,Nagpur,Maharashtra,PROD0012,Audio Product 12,Electronics,Audio,2,3352.65,5,6705.3,2643.18,102.7,SELL036,SELL036,4.3,
ORD01276,2025-11-26 12:00:00,Shipped,CUST0268,Female,Warangal,Telangana,PROD0004,Makeup Product 4,Beauty,Makeup,1,26435.88,5,26435.88,5181.69,366.18,SELL032,SELL032,3.9,
ORD01276,2025-11-26 12:00:00,Shipped,CUST0268,Female,Warangal,Telangana,PROD0084,Skincare Product 84,Beauty,Skincare,1,44959.28,0,44959.28,14828.47,243.7,SELL039,SELL039,4.8,
ORD01277,2025-07-18 17:00:00,Delivered,CUST0074,Male,Vadodara,Gujarat,PROD0085,Audio Product 85,Electronics,Audio,1,31801.28,5,31801.28,6977.0,51.72,SELL020,SELL020,4.6,7
ORD01277,2025-07-18 17:00:00,Delivered,CUST0074,Male,Vadodara,Gujarat,PROD0056,Education Product 56,Books,Education,1,6542.77,5,6542.77,2099.74,246.31,SELL021,SELL021,4.2,5
ORD01278,2025-04-08 10:00:00,Delivered,CUST0116,Female,Vadodara,Gujarat,PROD0095,Furniture Product 95,Home & Kitchen,Furniture,2,32680.07,15,65360.14,20389.38,339.35,SELL007,SELL007,4.3,7
ORD01279,2025-08-14 21:00:00,Processing,CUST0163,Male,Vijayawada,Andhra Pradesh,PROD0080,Fiction Product 80,Books,Fiction,2,22569.7,10,45139.4,12313.7,272.79,SELL039,SELL039,4.8,
ORD01280,2025-10-03 06:00:00,Delivered,CUST0261,Female,Surat,Gujarat,PROD0007,Accessories Product 7,Electronics,Accessories,2,4589.34,15,9178.68,618.06,489.56,SELL007,SELL007,4.3,5
ORD01280,2025-10-03 06:00:00,Delivered,CUST0261,Female,Surat,Gujarat,PROD0084,Skincare Product 84,Beauty,Skincare,2,44959.28,0,89918.56,29656.94,281.8,SELL021,SELL021,4.2,3
ORD01281,2025-01-20 18:00:00,Delivered,CUST0039,Male,Hyderabad,Telangana,PROD0007,Accessories Product 7,Electronics,Accessories,1,4319.38,20,4319.38,39.07,408.02,SELL010,SELL010,4.2,5
ORD01282,2025-08-31 18:00:00,Shipped,CUST0211,Male,New Delhi,Delhi,PROD0099,Men Product 99,Fashion,Men,2,12081.73,5,24163.46,5812.82,170.14,SELL028,SELL028,4.0,
ORD01283,2025-04-22 15:00:00,Delivered,CUST0246,Male,Chennai,Tamil Nadu,PROD0064,Haircare Product 64,Beauty,Haircare,1,31645.13,15,31645.13,2175.99,312.67,SELL024,SELL024,4.4,4
ORD01284,2025-07-21 17:00:00,Shipped,CUST0261,Female,Surat,Gujarat,PROD0012,Audio Product 12,Electronics,Audio,1,2999.74,15,2999.74,968.68,341.09,SELL022,SELL022,3.5,
ORD01285,2025-04-27 05:00:00,Delivered,CUST0117,Male,Surat,Gujarat,PROD0071,Audio Product 71,Electronics,Audio,1,30838.86,0,30838.86,10255.96,146.3,SELL023,SELL023,4.2,6
ORD01286,2025-05-30 12:00:00,Shipped,CUST0154,Male,Madurai,Tamil Nadu,PROD0045,Women Product 45,Fashion,Women,1,15232.27,0,15232.27,6658.14,68.7,SELL037,SELL037,3.6,
ORD01286,2025-05-30 12:00:00,Shipped,CUST0154,Male,Madurai,Tamil Nadu,PROD0096,Fitness Product 96,Sports,Fitness,1,35369.94,15,35369.94,6662.55,466.67,SELL032,SELL032,3.9,
ORD01287,2025-03-26 02:00:00,Delivered,CUST0083,Male,Mumbai,Maharashtra,PROD0037,Haircare Product 37,Beauty,Haircare,1,41886.88,10,41886.88,11075.72,423.76,SELL007,SELL007,4.3,7
ORD01288,2025-10-15 06:00:00,Delivered,CUST0131,Female,Vijayawada,Andhra Pradesh,PROD0017,Fiction Product 17,Books,Fiction,1,15651.7,0,15651.7,5451.43,329.35,SELL009,SELL009,4.2,4
ORD01288,2025-10-15 06:00:00,Delivered,CUST0131,Female,Vijayawada,Andhra Pradesh,PROD0076,Makeup Product 76,Beauty,Makeup,3,1675.05,10,5025.15,1722.9,43.48,SELL016,SELL016,4.2,9
ORD01289,2025-01-16 18:00:00,Delivered,CUST0179,Male,Mysuru,Karnataka,PROD0072,Fiction Product 72,Books,Fiction,1,3784.14,5,3784.14,907.69,87.86,SELL013,SELL013,5.0,7
ORD01290,2025-08-11 02:00:00,Delivered,CUST0212,Male,Bengaluru,Karnataka,PROD0036,Skincare Product 36,Beauty,Skincare,2,40233.95,15,80467.9,22725.06,92.81,SELL009,SELL009,4.2,8
ORD01290,2025-08-11 02:00:00,Delivered,CUST0212,Male,Bengaluru,Karnataka,PROD0023,Audio Product 23,Electronics,Audio,1,40147.29,5,40147.29,15750.07,48.62,SELL015,SELL015,3.9,9
ORD01290,2025-08-11 02:00:00,Delivered,CUST0212,Male,Bengaluru,Karnataka,PROD0005,Accessories Product 5,Electronics,Accessories,2,36380.19,20,72760.38,8699.66,290.25,SELL014,SELL014,4.3,3
ORD01291,2025-08-31 14:00:00,Delivered,CUST0049,Female,Hyderabad,Telangana,PROD0052,Sportswear Product 52,Sports,Sportswear,1,1261.63,0,1261.63,270.24,107.18,SELL008,SELL008,3.9,7
ORD01292,2025-08-23 09:00:00,Shipped,CUST0033,Female,Bengaluru,Karnataka,PROD0049,Skincare Product 49,Beauty,Skincare,1,29294.94,5,29294.94,10331.79,260.12,SELL004,SELL004,3.6,
ORD01293,2025-11-10 20:00:00,Delivered,CUST0196,Male,Mumbai,Maharashtra,PROD0088,Laptops Product 88,Electronics,Laptops,1,33706.98,15,33706.98,9361.87,411.59,SELL029,SELL029,3.6,2
ORD01294,2025-01-02 05:00:00,Delivered,CUST0166,Female,Vijayawada,Andhra Pradesh,PROD0027,Women Product 27,Fashion,Women,3,48487.03,0,145461.09,41476.65,288.18,SELL019,SELL019,4.9,5
ORD01294,2025-01-02 05:00:00,Delivered,CUST0166,Female,Vijayawada,Andhra Pradesh,PROD0035,Accessories Product 35,Fashion,Accessories,1,43024.53,5,43024.53,16313.81,281.89,SELL031,SELL031,3.6,2
ORD01295,2025-05-10 11:00:00,Delivered,CUST0034,Female,Nagpur,Maharashtra,PROD0062,Fiction Product 62,Books,Fiction,1,14484.02,0,14484.02,3146.26,198.07,SELL019,SELL019,4.9,7
ORD01296,2025-08-27 18:00:00,Shipped,CUST0265,Female,Ahmedabad,Gujarat,PROD0038,Makeup Product 38,Beauty,Makeup,1,18854.58,0,18854.58,6518.69,262.91,SELL038,SELL038,4.3,
ORD01296,2025-08-27 18:00:00,Shipped,CUST0265,Female,Ahmedabad,Gujarat,PROD0002,Skincare Product 2,Beauty,Skincare,1,2926.27,5,2926.27,540.41,54.33,SELL028,SELL028,4.0,
ORD01297,2025-09-03 07:00:00,Delivered,CUST0275,Male,Ahmedabad,Gujarat,PROD0009,Decor Product 9,Home & Kitchen,Decor,1,47073.97,5,47073.97,12809.15,223.9,SELL017,SELL017,3.6,8
ORD01298,2025-09-06 17:00:00,Delivered,CUST0008,Female,New Delhi,Delhi,PROD0081,Fitness Product 81,Sports,Fitness,1,13273.39,0,13273.39,5040.2,185.41,SELL034,SELL034,4.7,10
ORD01299,2025-08-08 18:00:00,Delivered,CUST0074,Male,Vadodara,Gujarat,PROD0034,Fitness Product 34,Sports,Fitness,2,14431.88,0,28863.76,7041.56,219.99,SELL012,SELL012,4.8,9
ORD01300,2025-06-21 20:00:00,Delivered,CUST0222,Female,New Delhi,Delhi,PROD0018,Women Product 18,Fashion,Women,1,33588.29,0,33588.29,7597.04,165.96,SELL011,SELL011,3.8,10
ORD01301,2025-02-08 08:00:00,Delivered,CUST0162,Male,Hyderabad,Telangana,PROD0052,Sportswear Product 52,Sports,Sportswear,2,1261.63,0,2523.26,540.48,377.89,SELL028,SELL028,4.0,2
ORD01302,2025-06-13 07:00:00,Processing,CUST0017,Male,Warangal,Telangana,PROD0048,Sportswear Product 48,Sports,Sportswear,1,12286.42,0,12286.42,5052.6,481.61,SELL025,SELL025,3.9,
ORD01303,2025-02-28 06:00:00,Delivered,CUST0039,Male,Hyderabad,Telangana,PROD0030,Haircare Product 30,Beauty,Haircare,1,36603.09,5,36603.09,7317.01,479.02,SELL012,SELL012,4.8,9
ORD01304,2025-07-30 21:00:00,Delivered,CUST0172,Female,Mysuru,Karnataka,PROD0039,Audio Product 39,Electronics,Audio,1,10849.76,5,10849.76,3585.62,32.34,SELL020,SELL020,4.6,3
ORD01305,2025-01-28 23:00:00,Shipped,CUST0090,Male,Ahmedabad,Gujarat,PROD0082,Skincare Product 82,Beauty,Skincare,1,42346.29,15,42346.29,11104.41,143.98,SELL031,SELL031,3.6,
ORD01305,2025-01-28 23:00:00,Shipped,CUST0090,Male,Ahmedabad,Gujarat,PROD0086,Sportswear Product 86,Sports,Sportswear,1,13225.97,10,13225.97,3953.27,113.35,SELL037,SELL037,3.6,
