review_id,order_id,customer_id,rating,sentiment,review_date
REV00926,ORD01279,CUST0163,1,Negative,2025-08-27
REV00927,ORD01280,CUST0261,5,Positive,2025-10-22
REV00928,ORD01281,CUST0039,4,Positive,2025-01-30
REV00929,ORD01282,CUST0211,5,Positive,2025-09-12
REV00930,ORD01283,CUST0246,4,Positive,2025-04-27
REV00931,ORD01285,CUST0117,5,Positive,2025-05-05
REV00932,ORD01286,CUST0154,1,Negative,2025-06-01
REV00933,ORD01287,CUST0083,5,Positive,2025-04-15
REV00934,ORD01290,CUST0212,4,Positive,2025-08-13
REV00935,ORD01292,CUST0033,4,Positive,2025-09-05
REV00936,ORD01293,CUST0196,3,Neutral,2025-11-29
REV00937,ORD01294,CUST0166,5,Positive,2025-01-11
REV00938,ORD01295,CUST0034,4,Positive,2025-05-28
REV00939,ORD01296,CUST0265,2,Negative,2025-09-01
REV00940,ORD01298,CUST0008,5,Positive,2025-09-08
REV00941,ORD01299,CUST0074,3,Neutral,2025-08-26
REV00942,ORD01300,CUST0222,4,Positive,2025-06-26
REV00943,ORD01301,CUST0162,3,Neutral,2025-02-11
REV00944,ORD01303,CUST0039,3,Neutral,2025-03-10
REV00945,ORD01304,CUST0172,4,Positive,2025-08-09
REV00946,ORD01305,CUST0090,4,Positive,2025-02-01
REV00947,ORD01306,CUST0172,4,Positive,2025-12-29
REV00948,ORD01307,CUST0243,4,Positive,2025-07-24
REV00949,ORD01308,CUST0066,5,Positive,2025-12-06
REV00950,ORD01309,CUST0101,2,Negative,2025-12-06
REV00951,ORD01310,CUST0076,2,Negative,2025-06-10
REV00952,ORD01312,CUST0010,3,Neutral,2025-10-22
REV00953,ORD01313,CUST0074,5,Positive,2025-10-28
REV00954,ORD01314,CUST0057,3,Neutral,2025-04-12
REV00955,ORD01316,CUST0111,2,Negative,2025-09-03
REV00956,ORD01317,CUST0145,4,Positive,2025-10-29
REV00957,ORD01320,CUST0052,5,Positive,2025-04-18
REV00958,ORD01321,CUST0070,4,Positive,2025-06-22
REV00959,ORD01322,CUST0039,5,Positive,2025-11-19
REV00960,ORD01324,CUST0112,5,Positive,2025-06-30
REV00961,ORD01326,CUST0184,4,Positive,2025-08-21
REV00962,ORD01327,CUST0107,5,Positive,2025-07-14
REV00963,ORD01329,CUST0052,3,Neutral,2025-09-13
REV00964,ORD01330,CUST0285,5,Positive,2025-04-09
REV00965,ORD01331,CUST0138,5,Positive,2025-09-05
REV00966,ORD01332,CUST0075,5,Positive,2025-03-28
REV00967,ORD01333,CUST0038,4,Positive,2025-01-20
REV00968,ORD01334,CUST0044,3,Neutral,2025-12-14
REV00969,ORD01336,CUST0253,1,Negative,2025-07-14
REV00970,ORD01337,CUST0025,5,Positive,2025-07-22
REV00971,ORD01338,CUST0154,3,Neutral,2025-11-13
REV00972,ORD01339,CUST0256,2,Negative,2025-04-09
REV00973,ORD01340,CUST0158,3,Neutral,2025-03-15
REV00974,ORD01341,CUST0289,3,Neutral,2025-07-22
REV00975,ORD01344,CUST0184,5,Positive,2026-01-06
REV00976,ORD01345,CUST0081,3,Neutral,2025-09-23
REV00977,ORD01346,CUST0251,5,Positive,2025-11-16
REV00978,ORD01348,CUST0177,3,Neutral,2025-04-24
REV00979,ORD01350,CUST0035,4,Positive,2025-03-22
REV00980,ORD01352,CUST0194,5,Positive,2025-12-01
REV00981,ORD01353,CUST0233,4,Positive,2025-06-30
REV00982,ORD01354,CUST0065,4,Positive,2025-09-06
REV00983,ORD01355,CUST0049,5,Positive,2025-02-24
REV00984,ORD01356,CUST0074,2,Negative,2025-09-18
REV00985,ORD01357,CUST0209,4,Positive,2025-12-07
REV00986,ORD01359,CUST0150,5,Positive,2025-09-26
REV00987,ORD01360,CUST0013,5,Positive,2025-04-25
REV00988,ORD01366,CUST0001,5,Positive,2025-02-12
REV00989,ORD01367,CUST0147,5,Positive,2025-05-16
REV00990,ORD01368,CUST0141,3,Neutral,2025-09-26
REV00991,ORD01369,CUST0250,5,Positive,2025-09-03
REV00992,ORD01370,CUST0048,5,Positive,2025-03-14
REV00993,ORD01371,CUST0104,3,Neutral,2025-12-15
REV00994,ORD01372,CUST0127,5,Positive,2025-11-12
REV00995,ORD01373,CUST0138,3,Neutral,2025-08-10
REV00996,ORD01375,CUST0248,4,Positive,2025-09-03
REV00997,ORD01377,CUST0179,4,Positive,2025-12-21
REV00998,ORD01379,CUST0100,3,Neutral,2025-06-04
REV00999,ORD01380,CUST0066,5,Positive,2025-02-18
REV01000,ORD01381,CUST0050,4,Positive,2025-02-04
REV01001,ORD01382,CUST0234,3,Neutral,2025-10-21
REV01002,ORD01383,CUST0259,3,Neutral,2025-08-20
REV01003,ORD01384,CUST0086,5,Positive,2025-09-23
REV01004,ORD01385,CUST0107,5,Positive,2025-03-18
REV01005,ORD01387,CUST0089,3,Neutral,2025-10-07
REV01006,ORD01388,CUST0113,4,Positive,2025-12-04
REV01007,ORD01390,CUST0005,3,Neutral,2025-11-25
REV01008,ORD01391,CUST0183,5,Positive,2025-12-06
REV01009,ORD01392,CUST0210,3,Neutral,2025-05-16
REV01010,ORD01393,CUST0222,4,Positive,2025-08-27
REV01011,ORD01396,CUST0181,4,Positive,2025-08-01
REV01012,ORD01397,CUST0139,1,Negative,2025-11-19
REV01013,ORD01398,CUST0201,3,Neutral,2025-11-22
REV01014,ORD01399,CUST0288,4,Positive,2025-01-19
REV01015,ORD01400,CUST0294,4,Positive,2025-09-02
REV01016,ORD01402,CUST0144,5,Positive,2025-07-21
REV01017,ORD01403,CUST0214,4,Positive,2025-09-22
REV01018,ORD01404,CUST0125,5,Positive,2025-03-26
REV01019,ORD01405,CUST0183,3,Neutral,2025-01-26
REV01020,ORD01406,CUST0003,4,Positive,2025-05-11
REV01021,ORD01408,CUST0086,4,Positive,2025-08-12
REV01022,ORD01409,CUST0099,4,Positive,2025-10-15
REV01023,ORD01410,CUST0245,4,Positive,2025-12-16
REV01024,ORD01412,CUST0132,2,Negative,2025-03-08
REV01025,ORD01413,CUST0124,3,Neutral,2025-01-17
REV01026,ORD01414,CUST0215,4,Positive,2025-08-23
REV01027,ORD01415,CUST0206,4,Positive,2025-06-13
REV01028,ORD01418,CUST0174,3,Neutral,2025-02-22
REV01029,ORD01419,CUST0282,4,Positive,2025-05-09
REV01030,ORD01420,CUST0227,4,Positive,2025-11-29
REV01031,ORD01423,CUST0282,3,Neutral,2025-12-26
REV01032,ORD01424,CUST0087,5,Positive,2025-07-22
REV01033,ORD01425,CUST0126,5,Positive,2025-07-17
REV01034,ORD01426,CUST0243,2,Negative,2025-01-15
REV01035,ORD01427,CUST0156,4,Positive,2025-07-10
REV01036,ORD01428,CUST0257,5,Positive,2025-09-27
REV01037,ORD01429,CUST0187,5,Positive,2025-09-22
REV01038,ORD01430,CUST0195,2,Negative,2025-02-16
REV01039,ORD01431,CUST0090,3,Neutral,2025-11-29
REV01040,ORD01432,CUST0194,5,Positive,2025-10-12
REV01041,ORD01433,CUST0206,3,Neutral,2025-05-01
REV01042,ORD01434,CUST0023,2,Negative,2025-05-21
REV01043,ORD01435,CUST0229,5,Positive,2025-12-26
REV01044,ORD01436,CUST0162,5,Positive,2025-04-05
REV01045,ORD01437,CUST0209,4,Positive,2025-05-20
REV01046,ORD01439,CUST0025,4,Positive,2025-03-07
REV01047,ORD01440,CUST0183,5,Positive,2025-06-13
REV01048,ORD01441,CUST0055,5,Positive,2025-08-20
REV01049,ORD01442,CUST0097,4,Positive,2025-08-04
REV01050,ORD01443,CUST0027,4,Positive,2025-11-25
REV01051,ORD01444,CUST0276,4,Positive,2025-09-04
REV01052,ORD01445,CUST0151,5,Positive,2025-01-21
REV01053,ORD01448,CUST0047,4,Positive,2025-03-06
REV01054,ORD01449,CUST0099,4,Positive,2025-09-07
REV01055,ORD01452,CUST0157,4,Positive,2025-03-15
REV01056,ORD01454,CUST0090,5,Positive,2025-06-12
REV01057,ORD01455,CUST0005,4,Positive,2025-05-27
REV01058,ORD01461,CUST0118,5,Positive,2025-09-23
REV01059,ORD01463,CUST0027,3,Neutral,2025-12-28
REV01060,ORD01464,CUST0189,4,Positive,2025-03-28
REV01061,ORD01467,CUST0251,4,Positive,2025-09-19
REV01062,ORD01468,CUST0229,4,Positive,2025-09-01
REV01063,ORD01469,CUST0153,4,Positive,2025-02-24
REV01064,ORD01470,CUST0149,4,Positive,2025-05-18
REV01065,ORD01471,CUST0007,2,Negative,2025-02-06
REV01066,ORD01472,CUST0291,2,Negative,2025-11-10
REV01067,ORD01473,CUST0241,5,Positive,2025-09-01
REV01068,ORD01474,CUST0281,5,Positive,2025-03-26
REV01069,ORD01475,CUST0002,4,Positive,2025-04-14
REV01070,ORD01476,CUST0249,3,Neutral,2025-06-17
REV01071,ORD01477,CUST0145,5,Positive,2025-02-24
REV01072,ORD01481,CUST0047,4,Positive,2025-10-13
REV01073,ORD01482,CUST0089,4,Positive,2025-02-05
REV01074,ORD01484,CUST0209,4,Positive,2025-07-11
REV01075,ORD01485,CUST0051,4,Positive,2025-03-19
REV01076,ORD01486,CUST0196,2,Negative,2025-12-12
REV01077,ORD01488,CUST0045,3,Neutral,2025-01-04
REV01078,ORD01489,CUST0024,2,Negative,2025-12-09
REV01079,ORD01490,CUST0096,4,Positive,2025-01-30
REV01080,ORD01491,CUST0094,5,Positive,2025-06-02
REV01081,ORD01492,CUST0300,4,Positive,2025-10-04
REV01082,ORD01494,CUST0071,3,Neutral,2025-11-04
REV01083,ORD01495,CUST0132,4,Positive,2025-09-27
REV01084,ORD01496,CUST0186,4,Positive,2025-05-18
REV01085,ORD01497,CUST0207,3,Neutral,2025-11-24
REV01086,ORD01498,CUST0270,5,Positive,2025-04-10
REV01087,ORD01499,CUST0249,4,Positive,2025-08-02
REV01088,ORD01500,CUST0119,5,Positive,2025-07-12
REV01089,ORD01501,CUST0045,4,Positive,2025-12-30
REV01090,ORD01503,CUST0180,5,Positive,2025-09-23
REV01091,ORD01504,CUST0246,5,Positive,2025-07-23
REV01092,ORD01505,CUST0154,4,Positive,2025-10-21
REV01093,ORD01506,CUST0140,4,Positive,2025-08-05
REV01094,ORD01507,CUST0171,5,Positive,2025-04-22
REV01095,ORD01508,CUST0257,5,Positive,2025-07-16
REV01096,ORD01509,CUST0148,3,Neutral,2025-08-02
REV01097,ORD01510,CUST0085,4,Positive,2025-07-07
REV01098,ORD01511,CUST0164,4,Positive,2025-11-07
REV01099,ORD01512,CUST0211,3,Neutral,2025-11-05
REV01100,ORD01513,CUST0238,4,Positive,2025-09-10
REV01101,ORD01514,CUST0131,3,Neutral,2025-03-01
REV01102,ORD01515,CUST0275,5,Positive,2025-07-12
REV01103,ORD01517,CUST0126,5,Positive,2025-06-18
REV01104,ORD01518,CUST0018,5,Positive,2025-09-27
REV01105,ORD01519,CUST0300,3,Neutral,2025-08-10
REV01106,ORD01520,CUST0110,4,Positive,2025-05-14
REV01107,ORD01522,CUST0006,5,Positive,2025-12-19
REV01108,ORD01523,CUST0093,4,Positive,2025-12-16
REV01109,ORD01524,CUST0194,3,Neutral,2025-02-25
REV01110,ORD01526,CUST0277,5,Positive,2025-02-28
REV01111,ORD01527,CUST0015,1,Negative,2025-02-25
REV01112,ORD01528,CUST0203,1,Negative,2025-06-10
REV01113,ORD01529,CUST0053,5,Positive,2025-09-23
REV01114,ORD01530,CUST0011,5,Positive,2025-08-06
REV01115,ORD01531,CUST0294,5,Positive,2025-03-07
REV01116,ORD01532,CUST0071,5,Positive,2025-07-03
REV01117,ORD01533,CUST0102,5,Positive,2025-07-21
REV01118,ORD01535,CUST0233,3,Neutral,2025-03-07
REV01119,ORD01536,CUST0003,5,Positive,2025-06-21
REV01120,ORD01537,CUST0005,4,Positive,2025-08-02
REV01121,ORD01538,CUST0232,5,Positive,2025-06-28
REV01122,ORD01540,CUST0054,5,Positive,2025-03-03
REV01123,ORD01542,CUST0209,5,Positive,2025-02-24
REV01124,ORD01543,CUST0290,5,Positive,2025-08-12
REV01125,ORD01544,CUST0277,3,Neutral,2025-12-03
REV01126,ORD01546,CUST0130,3,Neutral,2025-10-12
REV01127,ORD01548,CUST0282,5,Positive,2025-10-03
REV01128,ORD01549,CUST0167,5,Positive,2025-10-25
REV01129,ORD01550,CUST0291,4,Positive,2025-07-22
REV01130,ORD01551,CUST0003,1,Negative,2025-01-27
REV01131,ORD01552,CUST0185,5,Positive,2025-06-04
REV01132,ORD01553,CUST0051,5,Positive,2025-07-10
REV01133,ORD01554,CUST0104,4,Positive,2025-01-12
REV01134,ORD01555,CUST0236,4,Positive,2025-01-23
REV01135,ORD01556,CUST0181,4,Positive,2025-03-11
REV01136,ORD01558,CUST0159,4,Positive,2025-04-24
REV01137,ORD01560,CUST0237,1,Negative,2025-09-30
REV01138,ORD01561,CUST0293,3,Neutral,2025-01-29
REV01139,ORD01562,CUST0215,5,Positive,2025-12-27
REV01140,ORD01564,CUST0169,5,Positive,2025-08-20
REV01141,ORD01566,CUST0239,2,Negative,2025-05-12
REV01142,ORD01567,CUST0155,4,Positive,2025-03-19
REV01143,ORD01568,CUST0222,5,Positive,2025-09-04
REV01144,ORD01569,CUST0094,4,Positive,2025-12-29
REV01145,ORD01571,CUST0250,5,Positive,2026-01-09
REV01146,ORD01574,CUST0161,4,Positive,2025-07-16
REV01147,ORD01575,CUST0222,5,Positive,2025-05-17
REV01148,ORD01576,CUST0229,5,Positive,2025-08-29
REV01149,ORD01577,CUST0026,5,Positive,2025-05-10
REV01150,ORD01578,CUST0268,4,Positive,2025-03-12
REV01151,ORD01579,CUST0205,5,Positive,2025-10-24
REV01152,ORD01580,CUST0230,4,Positive,2025-04-06
REV01153,ORD01581,CUST0267,4,Positive,2025-11-18
REV01154,ORD01582,CUST0195,4,Positive,2025-10-10
REV01155,ORD01583,CUST0206,3,Neutral,2025-05-01
REV01156,ORD01584,CUST0254,2,Negative,2026-01-01
REV01157,ORD01585,CUST0149,3,Neutral,2025-07-09
REV01158,ORD01586,CUST0206,5,Positive,2025-11-22
REV01159,ORD01587,CUST0016,5,Positive,2025-11-09
REV01160,ORD01588,CUST0161,1,Negative,2025-05-28
REV01161,ORD01589,CUST0147,4,Positive,2025-01-25
REV01162,ORD01590,CUST0093,4,Positive,2025-05-04
REV01163,ORD01591,CUST0283,4,Positive,2025-05-31
REV01164,ORD01592,CUST0195,5,Positive,2025-12-19
REV01165,ORD01594,CUST0149,3,Neutral,2025-02-07
REV01166,ORD01595,CUST0228,3,Neutral,2025-11-15
REV01167,ORD01596,CUST0235,3,Neutral,2025-10-06
REV01168,ORD01598,CUST0231,5,Positive,2025-07-10
REV01169,ORD01602,CUST0038,4,Positive,2025-08-20
REV01170,ORD01603,CUST0246,4,Positive,2026-01-04
REV01171,ORD01604,CUST0156,4,Positive,2025-08-23
REV01172,ORD01605,CUST0048,4,Positive,2025-05-19
REV01173,ORD01607,CUST0190,5,Positive,2025-06-01
REV01174,ORD01608,CUST0051,5,Positive,2025-10-06
REV01175,ORD01609,CUST0025,4,Positive,2025-12-14
REV01176,ORD01610,CUST0045,5,Positive,2025-05-18
REV01177,ORD01611,CUST0208,5,Positive,2025-09-17
REV01178,ORD01612,CUST0186,5,Positive,2025-06-23
REV01179,ORD01613,CUST0063,4,Positive,2025-09-12
REV01180,ORD01614,CUST0163,3,Neutral,2025-11-29
REV01181,ORD01617,CUST0220,4,Positive,2025-12-30
REV01182,ORD01618,CUST0199,3,Neutral,2025-12-31
REV01183,ORD01619,CUST0060,4,Positive,2025-08-20
REV01184,ORD01620,CUST0291,5,Positive,2025-09-12
REV01185,ORD01622,CUST0054,5,Positive,2025-02-28
REV01186,ORD01623,CUST0296,5,Positive,2025-04-05
REV01187,ORD01624,CUST0219,5,Positive,2025-07-15
REV01188,ORD01625,CUST0083,1,Negative,2025-09-21
REV01189,ORD01626,CUST0042,5,Positive,2025-01-23
REV01190,ORD01627,CUST0067,5,Positive,2025-05-24
REV01191,ORD01628,CUST0059,4,Positive,2025-08-22
REV01192,ORD01629,CUST0005,3,Neutral,2025-05-20
REV01193,ORD01630,CUST0283,4,Positive,2025-01-27
REV01194,ORD01632,CUST0025,4,Positive,2025-06-30
REV01195,ORD01633,CUST0090,1,Negative,2025-06-28
REV01196,ORD01634,CUST0228,5,Positive,2025-06-02
REV01197,ORD01635,CUST0187,4,Positive,2025-11-22
REV01198,ORD01636,CUST0281,2,Negative,2025-05-03
REV01199,ORD01638,CUST0127,4,Positive,2025-11-07
REV01200,ORD01640,CUST0292,5,Positive,2025-01-15
REV01201,ORD01642,CUST0056,4,Positive,2025-12-22
REV01202,ORD01645,CUST0162,5,Positive,2025-12-18
REV01203,ORD01646,CUST0298,5,Positive,2025-11-08
REV01204,ORD01647,CUST0231,3,Neutral,2025-04-03
REV01205,ORD01648,CUST0161,5,Positive,2025-07-10
REV01206,ORD01649,CUST0215,4,Positive,2025-06-29
REV01207,ORD01651,CUST0099,5,Positive,2025-10-29
REV01208,ORD01652,CUST0218,5,Positive,2025-11-01
REV01209,ORD01653,CUST0013,2,Negative,2025-02-11
REV01210,ORD01654,CUST0038,2,Negative,2025-10-22
REV01211,ORD01655,CUST0115,5,Positive,2025-02-01
REV01212,ORD01658,CUST0214,4,Positive,2025-12-31
REV01213,ORD01659,CUST0241,5,Positive,2025-09-17
REV01214,ORD01660,CUST0280,1,Negative,2025-06-18
REV01215,ORD01663,CUST0135,4,Positive,2025-03-28
REV01216,ORD01664,CUST0205,4,Positive,2025-09-22
REV01217,ORD01665,CUST0195,2,Negative,2025-08-25
REV01218,ORD01666,CUST0255,4,Positive,2025-10-15
REV01219,ORD01668,CUST0178,4,Positive,2025-03-22
REV01220,ORD01670,CUST0272,3,Neutral,2025-07-03
REV01221,ORD01671,CUST0018,4,Positive,2025-09-29
REV01222,ORD01672,CUST0094,4,Positive,2025-05-31
REV01223,ORD01674,CUST0102,3,Neutral,2025-12-20
REV01224,ORD01675,CUST0265,4,Positive,2025-09-16
REV01225,ORD01676,CUST0090,4,Positive,2025-11-14
REV01226,ORD01677,CUST0025,4,Positive,2025-06-05
REV01227,ORD01679,CUST0298,3,Neutral,2026-01-04
REV01228,ORD01680,CUST0128,5,Positive,2025-10-08
REV01229,ORD01681,CUST0015,3,Neutral,2025-12-11
REV01230,ORD01683,CUST0286,4,Positive,2025-09-18
REV01231,ORD01684,CUST0041,1,Negative,2025-10-07
REV01232,ORD01685,CUST0140,3,Neutral,2025-07-28
REV01233,ORD01688,CUST0096,3,Neutral,2025-09-08
REV01234,ORD01689,CUST0137,3,Neutral,2025-11-29
REV01235,ORD01693,CUST0136,1,Negative,2025-12-25
REV01236,ORD01694,CUST0083,3,Neutral,2025-05-07
REV01237,ORD01696,CUST0281,5,Positive,2025-02-22
REV01238,ORD01700,CUST0257,3,Neutral,2025-04-02
REV01239,ORD01701,CUST0021,5,Positive,2025-12-16
REV01240,ORD01703,CUST0012,2,Negative,2025-10-24
REV01241,ORD01705,CUST0059,4,Positive,2025-04-26
REV01242,ORD01706,CUST0066,4,Positive,2025-03-19
REV01243,ORD01707,CUST0036,3,Neutral,2025-11-07
REV01244,ORD01708,CUST0288,2,Negative,2026-01-09
REV01245,ORD01711,CUST0254,3,Neutral,2025-09-07
REV01246,ORD01713,CUST0012,4,Positive,2025-01-09
REV01247,ORD01714,CUST0014,5,Positive,2025-11-10
REV01248,ORD01716,CUST0073,3,Neutral,2025-12-29
REV01249,ORD01717,CUST0266,1,Negative,2025-04-05
REV01250,ORD01718,CUST0121,4,Positive,2025-08-06
REV01251,ORD01719,CUST0295,4,Positive,2025-08-26
REV01252,ORD01720,CUST0110,3,Neutral,2025-12-28
REV01253,ORD01721,CUST0171,5,Positive,2025-07-14
REV01254,ORD01723,CUST0113,5,Positive,2025-09-28
REV01255,ORD01724,CUST0298,2,Negative,2025-07-01
REV01256,ORD01725,CUST0133,4,Positive,2025-01-30
REV01257,ORD01729,CUST0264,3,Neutral,2025-11-19
REV01258,ORD01730,CUST0230,5,Positive,2025-08-02
REV01259,ORD01731,CUST0278,3,Neutral,2025-04-26
REV01260,ORD01734,CUST0235,4,Positive,2025-07-22
REV01261,ORD01736,CUST0081,5,Positive,2025-03-02
REV01262,ORD01738,CUST0223,4,Positive,2025-11-06
REV01263,ORD01739,CUST0031,4,Positive,2025-09-17
REV01264,ORD01740,CUST0139,4,Positive,2025-09-22
REV01265,ORD01742,CUST0237,4,Positive,2025-05-30
REV01266,ORD01743,CUST0295,4,Positive,2025-11-18
REV01267,ORD01744,CUST0119,4,Positive,2025-08-30
REV01268,ORD01745,CUST0004,4,Positive,2025-10-23
REV01269,ORD01746,CUST0281,4,Positive,2025-11-19
REV01270,ORD01747,CUST0198,5,Positive,2025-06-17
REV01271,ORD01748,CUST0102,4,Positive,2025-12-14
REV01272,ORD01750,CUST0042,3,Neutral,2025-12-30
REV01273,ORD01751,CUST0242,3,Neutral,2025-02-23
REV01274,ORD01752,CUST0241,4,Positive,2025-07-26
REV01275,ORD01753,CUST0004,5,Positive,2025-04-17
REV01276,ORD01756,CUST0298,5,Positive,2025-03-21
REV01277,ORD01757,CUST0286,1,Negative,2025-10-28
REV01278,ORD01758,CUST0254,4,Positive,2025-03-11
REV01279,ORD01759,CUST0154,4,Positive,2025-05-31
REV01280,ORD01760,CUST0016,5,Positive,2025-12-22
REV01281,ORD01761,CUST0122,5,Positive,2025-08-26
REV01282,ORD01762,CUST0202,2,Negative,2025-11-26
REV01283,ORD01763,CUST0280,4,Positive,2025-02-13
REV01284,ORD01764,CUST0063,5,Positive,2025-12-22
REV01285,ORD01765,CUST0210,5,Positive,2026-01-06
REV01286,ORD01766,CUST0174,2,Negative,2025-09-15
REV01287,ORD01767,CUST0291,5,Positive,2025-11-08
REV01288,ORD01768,CUST0273,5,Positive,2025-09-01
REV01289,ORD01769,CUST0188,5,Positive,2025-01-12
REV01290,ORD01770,CUST0289,5,Positive,2025-05-26
REV01291,ORD01771,CUST0277,5,Positive,2025-01-08
REV01292,ORD01772,CUST0278,5,Positive,2025-03-01
REV01293,ORD01774,CUST0054,1,Negative,2025-01-19
REV01294,ORD01775,CUST0217,4,Positive,2025-01-16
REV01295,ORD01776,CUST0135,4,Positive,2025-06-05
REV01296,ORD01778,CUST0092,5,Positive,2025-06-22
REV01297,ORD01780,CUST0199,5,Positive,2025-03-23
REV01298,ORD01783,CUST0005,2,Negative,2025-11-22
REV01299,ORD01784,CUST0004,5,Positive,2025-11-23
REV01300,ORD01786,CUST0177,2,Negative,2025-09-03
REV01301,ORD01787,CUST0154,4,Positive,2025-09-17
REV01302,ORD01788,CUST0135,2,Negative,2025-08-20
REV01303,ORD01789,CUST0029,2,Negative,2025-11-20
REV01304,ORD01790,CUST0247,5,Positive,2025-06-15
REV01305,ORD01792,CUST0142,4,Positive,2025-11-13
REV01306,ORD01793,CUST0183,4,Positive,2025-10-30
REV01307,ORD01794,CUST0079,3,Neutral,2025-09-20
REV01308,ORD01796,CUST0269,3,Neutral,2025-05-11
REV01309,ORD01797,CUST0080,4,Positive,2025-03-18
REV01310,ORD01799,CUST0206,5,Positive,2025-08-04
REV01311,ORD01800,CUST0297,4,Positive,2025-10-24
REV01312,ORD01801,CUST0193,3,Neutral,2025-05-15
REV01313,ORD01802,CUST0107,4,Positive,2025-08-02
REV01314,ORD01803,CUST0107,4,Positive,2025-06-14
REV01315,ORD01804,CUST0099,5,Positive,2025-04-24
REV01316,ORD01805,CUST0145,4,Positive,2025-04-18
REV01317,ORD01806,CUST0129,4,Positive,2025-08-27
REV01318,ORD01807,CUST0300,4,Positive,2025-12-19
REV01319,ORD01808,CUST0137,5,Positive,2025-07-16
REV01320,ORD01813,CUST0123,4,Positive,2025-05-30
REV01321,ORD01814,CUST0133,5,Positive,2025-07-10
REV01322,ORD01815,CUST0097,3,Neutral,2025-04-16
REV01323,ORD01817,CUST0202,5,Positive,2025-08-30
REV01324,ORD01821,CUST0241,3,Neutral,2025-07-11
REV01325,ORD01822,CUST0267,4,Positive,2025-06-18
REV01326,ORD01823,CUST0271,5,Positive,2025-04-26
REV01327,ORD01824,CUST0004,4,Positive,2025-06-09
REV01328,ORD01826,CUST0111,2,Negative,2025-01-26
REV01329,ORD01829,CUST0238,5,Positive,2025-05-06
REV01330,ORD01833,CUST0224,2,Negative,2025-06-02
REV01331,ORD01834,CUST0022,2,Negative,2025-05-17
REV01332,ORD01835,CUST0016,4,Positive,2025-09-27
REV01333,ORD01836,CUST0189,3,Neutral,2025-06-25
REV01334,ORD01838,CUST0292,5,Positive,2025-12-26
REV01335,ORD01839,CUST0231,3,Neutral,2025-08-22
REV01336,ORD01840,CUST0058,4,Positive,2026-01-03
REV01337,ORD01841,CUST0187,5,Positive,2025-08-22
REV01338,ORD01842,CUST0103,4,Positive,2025-02-13
REV01339,ORD01843,CUST0125,1,Negative,2025-02-13
REV01340,ORD01847,CUST0223,4,Positive,2025-08-13
REV01341,ORD01848,CUST0046,3,Neutral,2025-06-16
REV01342,ORD01850,CUST0296,4,Positive,2025-04-04
REV01343,ORD01853,CUST0246,3,Neutral,2025-12-10
REV01344,ORD01854,CUST0130,5,Positive,2025-04-05
REV01345,ORD01855,CUST0293,5,Positive,2025-10-06
REV01346,ORD01857,CUST0066,5,Positive,2025-04-22
REV01347,ORD01858,CUST0058,2,Negative,2025-06-04
REV01348,ORD01859,CUST0072,3,Neutral,2025-03-01
REV01349,ORD01860,CUST0212,5,Positive,2025-07-19
REV01350,ORD01861,CUST0030,5,Positive,2025-03-24
REV01351,ORD01863,CUST0215,4,Positive,2025-07-01
REV01352,ORD01864,CUST0170,3,Neutral,2025-03-13
REV01353,ORD01866,CUST0135,5,Positive,2025-05-07
REV01354,ORD01867,CUST0283,4,Positive,2025-12-31
REV01355,ORD01868,CUST0192,3,Neutral,2025-02-02
REV01356,ORD01870,CUST0240,3,Neutral,2025-01-18
REV01357,ORD01871,CUST0231,5,Positive,2025-03-03
REV01358,ORD01872,CUST0014,3,Neutral,2025-11-21
REV01359,ORD01873,CUST0087,4,Positive,2025-10-12
REV01360,ORD01875,CUST0236,5,Positive,2025-06-02
REV01361,ORD01877,CUST0171,3,Neutral,2025-12-16
REV01362,ORD01878,CUST0131,3,Neutral,2025-08-11
REV01363,ORD01879,CUST0126,2,Negative,2025-10-22
REV01364,ORD01881,CUST0066,5,Positive,2025-03-15
REV01365,ORD01882,CUST0162,2,Negative,2025-06-28
REV01366,ORD01884,CUST0231,4,Positive,2025-12-08
REV01367,ORD01885,CUST0167,4,Positive,2025-01-29
REV01368,ORD01886,CUST0243,4,Positive,2025-05-19
REV01369,ORD01887,CUST0110,1,Negative,2025-03-29
REV01370,ORD01888,CUST0154,3,Neutral,2025-09-02
REV01371,ORD01889,CUST0200,2,Negative,2025-11-27
REV01372,ORD01891,CUST0044,2,Negative,2025-04-13
REV01373,ORD01892,CUST0139,5,Positive,2025-03-09
REV01374,ORD01893,CUST0192,3,Neutral,2025-09-11
REV01375,ORD01894,CUST0004,5,Positive,2025-02-20
REV01376,ORD01895,CUST0016,5,Positive,2025-03-13
REV01377,ORD01897,CUST0051,1,Negative,2025-04-14
REV01378,ORD01901,CUST0010,3,Neutral,2025-12-23
REV01379,ORD01902,CUST0224,5,Positive,2025-12-11
REV01380,ORD01903,CUST0141,4,Positive,2025-04-14
REV01381,ORD01904,CUST0240,3,Neutral,2025-02-19
REV01382,ORD01905,CUST0205,4,Positive,2025-04-22
REV01383,ORD01907,CUST0035,5,Positive,2025-07-14
REV01384,ORD01908,CUST0118,5,Positive,2025-07-28
REV01385,ORD01909,CUST0102,3,Neutral,2025-12-25
REV01386,ORD01910,CUST0227,5,Positive,2025-12-20
REV01387,ORD01912,CUST0172,3,Neutral,2025-11-04
